strongs,person,group,book,chapter,verse,word,case,gender,number
G1473,1st,1st person,Jhn,14,1,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,14,3,"ἐμαυτόν,",1,S,A
G1473,1st,1st person,Jhn,14,3,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,4,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,6,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,6,ἐμοῦ.,1,G,Singular
G1473,1st,1st person,Jhn,14,9,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,14,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,10,ἐμοί,Dative,,Singular
G1473,1st,1st person,Jhn,14,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,10,ἐμαυτοῦ,1,S,G
G1473,1st,1st person,Jhn,14,10,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,14,11,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,11,ἐμοί·,Dative,,Singular
G1473,1st,1st person,Jhn,14,12,"ἐμέ,",Accusative,,Singular
G1473,1st,1st person,Jhn,14,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,15,ἐμὰς,1,A,Singular
G1473,1st,1st person,Jhn,14,16,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,20,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,14,20,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,21,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,21,ἐμαυτόν.¶,1,S,A
G1473,1st,1st person,Jhn,14,24,ἐμὸς,1,Neuter,Singular
G1473,1st,1st person,Jhn,14,26,ἐγώ.¶,Nominative,,Singular
G1473,1st,1st person,Jhn,14,27,ἐμὴν,1,A,Singular
G1473,1st,1st person,Jhn,14,27,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,28,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,14,30,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,1,Ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,2,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,4,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,4,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,4,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,5,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,5,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,5,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,5,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,15,6,"ἐμοί,",Dative,,Singular
G1473,1st,1st person,Jhn,15,7,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,15,8,ἐμοὶ,1,Neuter,Singular
G1473,1st,1st person,Jhn,15,9,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,9,ἐμῇ.,1,D,Singular
G1473,1st,1st person,Jhn,15,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,11,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,Jhn,15,12,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,Jhn,15,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,16,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,18,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,15,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,20,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,15,23,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,15,24,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,15,26,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,15,26,ἐμοῦ·,1,G,Singular
G1473,1st,1st person,Jhn,15,27,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,16,3,ἐμέ.,Accusative,,Singular
G1473,1st,1st person,Jhn,16,4,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,7,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,7,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,7,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,9,ἐμέ·,Accusative,,Singular
G1473,1st,1st person,Jhn,16,14,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,16,14,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,16,15,ἐμά,1,Neuter,Singular
G1473,1st,1st person,Jhn,16,15,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,16,16,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,17,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,23,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,16,26,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,27,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,16,27,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,16,32,κἀμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,16,32,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,16,33,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,16,33,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,4,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,6,κἀμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,17,9,Ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,10,ἐμὰ,1,Neuter,Singular
G1473,1st,1st person,Jhn,17,10,ἐμά·,1,Neuter,Singular
G1473,1st,1st person,Jhn,17,11,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,13,ἐμὴν,1,A,Singular
G1473,1st,1st person,Jhn,17,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,16,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,18,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,17,18,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,19,"ἐμαυτόν,",1,S,A
G1473,1st,1st person,Jhn,17,20,ἐμέ·,Accusative,,Singular
G1473,1st,1st person,Jhn,17,21,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,17,21,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,22,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,23,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,23,"ἐμοί,",Dative,,Singular
G1473,1st,1st person,Jhn,17,23,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,17,24,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,24,"ἐμοῦ,",1,G,Singular
G1473,1st,1st person,Jhn,17,24,ἐμὴν,1,A,Singular
G1473,1st,1st person,Jhn,17,25,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,17,26,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,5,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,6,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,8,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,8,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Jhn,18,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,21,ἐγώ.,Nominative,,Singular
G1473,1st,1st person,Jhn,18,26,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,34,ἐμοῦ;,1,G,Singular
G1473,1st,1st person,Jhn,18,35,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,35,ἐμοί·,Dative,,Singular
G1473,1st,1st person,Jhn,18,36,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,Jhn,18,36,"ἐμή,",1,Neuter,Singular
G1473,1st,1st person,Jhn,18,36,ἐμοὶ,1,Neuter,Singular
G1473,1st,1st person,Jhn,18,36,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,Jhn,18,37,ἐγώ.,Nominative,,Singular
G1473,1st,1st person,Jhn,18,37,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,18,38,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,19,6,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,19,10,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Jhn,19,11,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Jhn,20,15,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Jhn,20,21,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Act,2,11,ἡμετέραις,1,D,Plural
G1473,1st,1st person,Act,3,22,ἐμέ·,Accusative,,Singular
G1473,1st,1st person,Act,7,7,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Act,7,32,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,7,37,ἐμέ,Accusative,,Singular
G1473,1st,1st person,Act,8,19,κἀμοὶ,Dative,,Singular
G1473,1st,1st person,Act,8,24,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Act,8,24,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Act,9,5,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,9,10,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Act,9,16,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,10,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,10,21,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,10,26,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,10,28,κἀμοὶ,Dative,,Singular
G1473,1st,1st person,Act,11,5,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,11,5,ἐμοῦ·,1,G,Singular
G1473,1st,1st person,Act,11,12,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Act,11,17,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,13,25,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Act,13,25,ἐγώ·,Nominative,,Singular
G1473,1st,1st person,Act,13,25,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Act,13,33,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,13,41,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,15,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,17,3,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,17,23,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,18,6,ἐγώ·,Nominative,,Singular
G1473,1st,1st person,Act,18,10,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,18,15,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,20,22,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,20,24,"ἐμαυτῷ,",1,S,Dual
G1473,1st,1st person,Act,20,25,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,20,29,Ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,20,34,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Act,21,13,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,21,39,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,3,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,22,6,ἐμέ·,Accusative,,Singular
G1473,1st,1st person,Act,22,8,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,8,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,22,9,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Act,22,13,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,18,ἐμοῦ.,1,G,Singular
G1473,1st,1st person,Act,22,19,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,21,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,28,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,22,28,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,23,1,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,23,6,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,23,6,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,23,11,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Act,24,6,ἡμέτερον,1,A,Plural
G1473,1st,1st person,Act,24,10,ἐμαυτοῦ,1,S,G
G1473,1st,1st person,Act,24,19,ἐμέ.,Accusative,,Singular
G1473,1st,1st person,Act,24,20,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Act,24,21,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,25,9,ἐμοῦ;,1,G,Singular
G1473,1st,1st person,Act,25,18,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,25,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,25,25,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,26,2,ἐμαυτὸν,1,S,A
G1473,1st,1st person,Act,26,5,ἡμετέρας,1,G,Plural
G1473,1st,1st person,Act,26,9,Ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,26,9,ἐμαυτῷ,1,S,Dual
G1473,1st,1st person,Act,26,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,26,13,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Act,26,15,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,26,15,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,26,17,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Act,26,18,ἐμέ.¶,Accusative,,Singular
G1473,1st,1st person,Act,26,29,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,27,23,ἐγώ,Nominative,,Singular
G1473,1st,1st person,Act,28,17,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Act,28,18,ἐμοί·,Dative,,Singular
G1473,1st,1st person,Rom,1,12,ἐμοῦ.¶,1,G,Singular
G1473,1st,1st person,Rom,1,15,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Rom,3,7,ἐμῷ,1,D,Singular
G1473,1st,1st person,Rom,3,7,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,8,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,9,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,13,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,17,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,17,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,18,"ἐμοί,",Dative,,Singular
G1473,1st,1st person,Rom,7,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,20,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,20,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,21,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,21,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,7,24,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,7,25,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,9,3,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,10,1,ἐμῆς,1,G,Singular
G1473,1st,1st person,Rom,10,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,10,20,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Rom,10,20,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,Rom,11,1,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,11,3,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,11,4,ἐμαυτῷ,1,S,Dual
G1473,1st,1st person,Rom,11,13,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,11,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,11,27,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Rom,12,19,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,12,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,14,11,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Rom,14,11,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Rom,15,3,ἐμέ.,Accusative,,Singular
G1473,1st,1st person,Rom,15,4,ἡμετέραν,1,A,Plural
G1473,1st,1st person,Rom,15,14,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,15,18,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Rom,15,30,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Rom,16,2,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Rom,16,4,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Rom,16,7,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Rom,16,13,ἐμοῦ.¶,1,G,Singular
G1473,1st,1st person,Rom,16,22,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,1,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,1,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,1,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,1,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,1,15,ἐμὸν,1,A,Singular
G1473,1st,1st person,1Co,2,1,Κἀγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,2,3,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,3,1,"Κἀγώ,",Nominative,,Singular
G1473,1st,1st person,1Co,3,4,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,3,4,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,3,6,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,4,3,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,1Co,4,3,ἐμαυτὸν,1,S,A
G1473,1st,1st person,1Co,4,4,ἐμαυτῷ,1,S,Dual
G1473,1st,1st person,1Co,4,6,ἐμαυτὸν,1,S,A
G1473,1st,1st person,1Co,4,15,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,5,3,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,5,4,ἐμοῦ,1,G,Singular
G1473,1st,1st person,1Co,6,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,7,7,ἐμαυτόν·,1,S,A
G1473,1st,1st person,1Co,7,8,κἀγώ.,Nominative,,Singular
G1473,1st,1st person,1Co,7,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,7,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,7,28,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,7,40,ἐμὴν,1,A,Singular
G1473,1st,1st person,1Co,7,40,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,9,3,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,1Co,9,3,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,1Co,9,6,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,9,15,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,9,15,ἐμοί·,Dative,,Singular
G1473,1st,1st person,1Co,9,19,ἐμαυτὸν,1,S,A
G1473,1st,1st person,1Co,9,26,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,10,30,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,10,30,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,10,33,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,10,33,ἐμαυτοῦ,1,S,G
G1473,1st,1st person,1Co,11,1,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,11,23,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,11,24,ἐμὴν,1,A,Singular
G1473,1st,1st person,1Co,11,25,ἐμῷ,1,D,Singular
G1473,1st,1st person,1Co,11,25,ἐμὴν,1,A,Singular
G1473,1st,1st person,1Co,14,11,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,1Co,15,8,κἀμοί.,Dative,,Singular
G1473,1st,1st person,1Co,15,9,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,15,10,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,1Co,15,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,15,10,ἐμοί.,Dative,,Singular
G1473,1st,1st person,1Co,15,11,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,1Co,16,4,κἀμὲ,Accusative,,Singular
G1473,1st,1st person,1Co,16,4,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,1Co,16,10,κἀγώ.,Nominative,,Singular
G1473,1st,1st person,1Co,16,18,ἐμὸν,1,A,Singular
G1473,1st,1st person,1Co,16,21,ἐμῇ,1,D,Singular
G1473,1st,1st person,2Co,1,17,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,2Co,1,19,ἐμοῦ,1,G,Singular
G1473,1st,1st person,2Co,1,23,Ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,1,23,ἐμὴν,1,A,Singular
G1473,1st,1st person,2Co,2,1,ἐμαυτῷ,1,S,Dual
G1473,1st,1st person,2Co,2,2,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,2,2,ἐμοῦ;,1,G,Singular
G1473,1st,1st person,2Co,2,3,ἐμὴ,1,Neuter,Singular
G1473,1st,1st person,2Co,2,5,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,2Co,2,10,κἀγώ·,Nominative,,Singular
G1473,1st,1st person,2Co,2,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,6,17,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,7,7,"ἐμοῦ,",1,G,Singular
G1473,1st,1st person,2Co,8,23,ἐμὸς,1,Neuter,Singular
G1473,1st,1st person,2Co,9,4,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,2Co,10,1,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,11,7,ἐμαυτὸν,1,S,A
G1473,1st,1st person,2Co,11,9,ἐμαυτὸν,1,S,A
G1473,1st,1st person,2Co,11,10,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,2Co,11,10,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,2Co,11,16,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,11,18,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,11,21,κἀγώ.,Nominative,,Singular
G1473,1st,1st person,2Co,11,22,κἀγώ·,Nominative,,Singular
G1473,1st,1st person,2Co,11,22,κἀγώ·,Nominative,,Singular
G1473,1st,1st person,2Co,11,22,κἀγώ·,Nominative,,Singular
G1473,1st,1st person,2Co,11,23,ἐγώ.,Nominative,,Singular
G1473,1st,1st person,2Co,11,29,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,12,5,ἐμαυτοῦ,1,S,G
G1473,1st,1st person,2Co,12,6,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,2Co,12,6,ἐμοῦ,1,G,Singular
G1473,1st,1st person,2Co,12,8,ἐμοῦ.,1,G,Singular
G1473,1st,1st person,2Co,12,9,ἐμὲ,Accusative,,Singular
G1473,1st,1st person,2Co,12,11,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,12,13,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,12,15,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,12,16,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,12,20,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,2Co,13,3,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,1,2,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,1,11,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Gal,1,12,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,1,13,ἐμὴν,1,A,Singular
G1473,1st,1st person,Gal,1,16,"ἐμοί,",Dative,,Singular
G1473,1st,1st person,Gal,1,17,ἐμοῦ,1,G,Singular
G1473,1st,1st person,Gal,1,24,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,2,3,"ἐμοί,",Dative,,Singular
G1473,1st,1st person,Gal,2,6,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,2,8,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,2,9,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,2,18,ἐμαυτὸν,1,S,A
G1473,1st,1st person,Gal,2,19,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,2,20,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Gal,2,20,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,2,20,ἐμοῦ.,1,G,Singular
G1473,1st,1st person,Gal,4,12,"ἐγώ,",Nominative,,Singular
G1473,1st,1st person,Gal,4,12,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,5,2,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,5,10,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,5,11,Ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,6,11,ἐμῇ,1,D,Singular
G1473,1st,1st person,Gal,6,14,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,6,14,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Gal,6,14,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Gal,6,17,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Eph,1,15,κἀγὼ,Nominative,,Singular
G1473,1st,1st person,Eph,3,1,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Eph,3,8,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Eph,4,1,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Eph,5,32,ἐγὼ,Nominative,,Singular
G1473,1st,1st person,Eph,6,19,"ἐμοῦ,",1,G,Singular
G1473,1st,1st person,Eph,6,21,"ἐμέ,",Accusative,,Singular
G1473,1st,1st person,Php,1,7,ἐμοὶ,Dative,,Singular
G1473,1st,1st person,Php,1,12,ἐμὲ,Accusative,,Singular
